CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label class
2,0.649212768,0.111111111,96,0.09375,0.5,0,1
1,0.288539008,0.055555556,88,0.03125,0.5,2,1
2,0.649212768,0.2,32,0.09375,0.5,0,1
1,0.378923182,0.090909091,32,0.071428571,0.5,0,1
1,0.417032391,0.111111111,16,0.090909091,0.5,0,1
1,0.417032391,0.111111111,16,0.090909091,0.5,0,1
2,0.649212768,0.142857143,64,0.09375,0.5,0,1
1,0.288539008,0.055555556,88,0.03125,0.5,0,1
1,0.288539008,0.076923077,48,0.03125,0.5,0,1
1,0.378923182,0.090909091,32,0.071428571,0.5,0,1
1,0.378923182,0.071428571,56,0.071428571,0.5,0,1
1,0.378923182,0.076923077,48,0.071428571,0.5,0,1
1,0.288539008,0.05,104,0.03125,0.5,0,1
1,0.288539008,0.058823529,80,0.03125,0.5,0,1
2,0.874572103,0.25,16,0.205357143,0.5,0,1
1,0.288539008,0.076923077,48,0.03125,0.5,0,1
1,0.288539008,0.076923077,48,0.03125,0.5,0,1
1,0.288539008,0.1,24,0.03125,0.5,0,1
4,1.580143502,0.444444444,40,0.327516234,0.5,3,1
1,0.288539008,0.090909091,32,0.03125,0.5,0,1
1,0.288539008,0.090909091,32,0.03125,0.5,0,1
1,0.288539008,0.076923077,48,0.03125,0.5,0,1
3,1.06624516,0.333333333,32,0.184659091,0.5,2,1
1,0.288539008,0.076923077,48,0.03125,0.5,0,1
1,0.288539008,0.066666667,64,0.03125,0.5,0,1
1,0.36067376,0.111111111,16,0.0625,0.5,1,1
1,0.288539008,0.083333333,40,0.03125,0.5,0,1
1,0.288539008,0.083333333,40,0.03125,0.5,0,1
1,0.417032391,0.090909091,32,0.090909091,0.5,0,1
1,0.378923182,0.090909091,32,0.071428571,0.5,0,1
1,0.288539008,0.0625,72,0.03125,0.5,0,1
1,0.417032391,0.090909091,32,0.090909091,0.5,0,1
1,0.288539008,0.111111111,16,0.03125,0.5,2,1
1,0.288539008,0.0625,72,0.03125,0.5,0,1
1,0.288539008,0.0625,72,0.03125,0.5,0,1
1,0.417032391,0.090909091,32,0.090909091,0.5,0,1
1,0.288539008,0.0625,72,0.03125,0.5,0,1
1,0.288539008,0.0625,72,0.03125,0.5,0,1
1,0.288539008,0.083333333,40,0.03125,0.5,0,1
1,0.378923182,0.090909091,32,0.071428571,0.5,0,1
1,0.417032391,0.090909091,32,0.090909091,0.5,0,1
2,0.883327951,0.064516129,272,0.208333333,0.5,0,1
1,0.378923182,0.025641026,384,0.071428571,0.5,0,1
1,0.402429604,0.047619048,96,0.083333333,0.5,0,1
1,0.288539008,0.035714286,208,0.03125,0.5,0,1
2,0.859821529,0.095238095,112,0.196428571,0.5,0,1
1,0.288539008,0.029411765,304,0.03125,0.5,0,1
1,0.288539008,0.038461538,176,0.03125,0.5,0,1
1,0.378923182,0.052631579,64,0.071428571,0.5,0,1
1,0.417032391,0.058823529,32,0.090909091,0.5,0,1
1,0.417032391,0.058823529,32,0.090909091,0.5,0,1
1,0.288539008,0.038461538,176,0.03125,0.5,0,1
1,0.288539008,0.047619048,96,0.03125,0.5,0,1
1,0.378923182,0.052631579,64,0.071428571,0.5,0,1
2,0.859821529,0.095238095,112,0.196428571,0.5,0,1
1,0.378923182,0.047619048,96,0.071428571,0.5,0,1
1,0.288539008,0.035714286,208,0.03125,0.5,0,1
1,0.288539008,0.04,160,0.03125,0.5,0,1
1,0.288539008,0.047619048,96,0.03125,0.5,0,1
1,0.288539008,0.047619048,96,0.03125,0.5,0,1
1,0.288539008,0.055555556,48,0.03125,0.5,0,1
2,0.883327951,0.074074074,208,0.208333333,0.5,0,1
1,0.288539008,0.052631579,64,0.03125,0.5,0,1
1,0.288539008,0.052631579,64,0.03125,0.5,0,1
1,0.288539008,0.047619048,96,0.03125,0.5,0,1
1,0.288539008,0.047619048,96,0.03125,0.5,0,1
1,0.288539008,0.043478261,128,0.03125,0.5,0,1
1,0.402429604,0.047619048,96,0.083333333,0.5,0,1
1,0.402429604,0.047619048,96,0.083333333,0.5,0,1
1,0.402429604,0.047619048,96,0.083333333,0.5,0,1
1,0.402429604,0.047619048,96,0.083333333,0.5,0,1
1,0.288539008,0.05,80,0.03125,0.5,0,1
1,0.288539008,0.05,80,0.03125,0.5,0,1
1,0.417032391,0.052631579,64,0.090909091,0.5,0,1
1,0.378923182,0.052631579,64,0.071428571,0.5,0,1
1,0.288539008,0.041666667,144,0.03125,0.5,0,1
1,0.417032391,0.052631579,64,0.090909091,0.5,0,1
1,0.288539008,0.058823529,32,0.03125,0.5,0,1
1,0.288539008,0.041666667,144,0.03125,0.5,0,1
1,0.288539008,0.041666667,144,0.03125,0.5,0,1
1,0.417032391,0.052631579,64,0.090909091,0.5,0,1
1,0.288539008,0.041666667,144,0.03125,0.5,0,1
1,0.288539008,0.041666667,144,0.03125,0.5,0,1
1,0.288539008,0.05,80,0.03125,0.5,0,1
1,0.378923182,0.052631579,64,0.071428571,0.5,0,1
1,0.417032391,0.052631579,64,0.090909091,0.5,0,1
1,0.417032391,0.2,8,0.090909091,0.5,0,1
1,0.417032391,0.2,8,0.090909091,0.5,0,1
1,0.417032391,0.111111111,24,0.090909091,0.5,0,1
1,0.417032391,0.2,8,0.090909091,0.5,0,1
1,0.417032391,0.25,4,0.090909091,0.5,0,1
1,0.417032391,0.25,4,0.090909091,0.5,0,1
1,0.417032391,0.071428571,44,0.090909091,0.5,0,1
1,0.417032391,0.052631579,99,0.090909091,0.5,2,1
2,0.675331741,0.111111111,99,0.104166667,0.5,0,1
1,0.31465798,0.076923077,45,0.041666667,0.5,2,1
1,0.31465798,0.038461538,162,0.041666667,0.5,2,1
1,0.36067376,0.035714286,180,0.0625,0.5,0,1
2,0.675331741,0.2,27,0.104166667,0.5,0,1
1,0.31465798,0.090909091,27,0.041666667,0.5,2,1
1,0.31465798,0.083333333,36,0.041666667,0.5,0,1
1,0.36067376,0.066666667,63,0.0625,0.5,0,1
1,0.31465798,0.083333333,36,0.041666667,0.5,2,1
1,0.31465798,0.083333333,36,0.041666667,0.5,2,1
1,0.31465798,0.090909091,27,0.041666667,0.5,2,1
1,0.31465798,0.066666667,63,0.041666667,0.5,2,1
1,0.36067376,0.090909091,27,0.0625,0.5,0,1
1,0.36067376,0.090909091,27,0.0625,0.5,0,1
1,0.31465798,0.083333333,36,0.041666667,0.5,2,1
1,0.31465798,0.083333333,36,0.041666667,0.5,2,1
1,0.36067376,0.111111111,9,0.0625,0.5,2,1
1,0.31465798,0.083333333,36,0.041666667,0.5,0,1
1,0.31465798,0.083333333,36,0.041666667,0.5,2,1
1,0.378923182,0.076923077,45,0.071428571,0.5,2,1
1,0.378923182,0.076923077,45,0.071428571,0.5,2,1
1,0.378923182,0.076923077,45,0.071428571,0.5,2,1
3,1.165984854,0.3,36,0.232575758,0.5,4,1
1,0.378923182,0.076923077,45,0.071428571,0.5,2,1
5,2.000027649,0.5,54,0.41511544,0.5,5,1
1,0.378923182,0.076923077,45,0.071428571,0.5,2,1
1,0.36067376,0.090909091,27,0.0625,0.5,0,1
1,0.339623272,0.055555556,48,0.052631579,0.5,1,1
1,0.339623272,0.032258065,87,0.052631579,0.5,0,1
1,0.274907578,0.125,18,0.026315789,0.5,0,1
2,0.61453085,0.153846154,36,0.078947368,0.5,0,1
1,0.274907578,0.1,24,0.026315789,0.5,0,1
2,0.61453085,0.181818182,30,0.078947368,0.5,0,1
1,0.339623272,0.047619048,57,0.052631579,0.5,0,1
1,0.274907578,0.058823529,45,0.026315789,0.5,0,1
1,0.274907578,0.1,24,0.026315789,0.5,0,1
1,0.274907578,0.1,24,0.026315789,0.5,0,1
1,0.274907578,0.071428571,36,0.026315789,0.5,0,1
1,0.274907578,0.055555556,48,0.026315789,0.5,0,1
1,0.274907578,0.076923077,33,0.026315789,0.5,0,1
2,0.61453085,0.222222222,24,0.078947368,0.5,0,1
1,0.339623272,0.111111111,21,0.052631579,0.5,1,1
1,0.274907578,0.05,54,0.026315789,0.5,0,1
1,0.274907578,0.041666667,66,0.026315789,0.5,0,1
1,0.274907578,0.045454545,60,0.026315789,0.5,1,1
1,0.339623272,0.1,24,0.052631579,0.5,0,1
2,0.61453085,0.153846154,36,0.078947368,0.5,0,1
1,0.274907578,0.0625,42,0.026315789,0.5,0,1
1,0.274907578,0.125,18,0.026315789,0.5,0,1
2,0.61453085,0.666666667,6,0.078947368,0.5,0,1
1,0.274907578,0.2,9,0.026315789,0.5,0,1
1,0.274907578,0.111111111,21,0.026315789,0.5,0,1
1,0.274907578,0.111111111,21,0.026315789,0.5,0,1
1,0.274907578,0.05,54,0.026315789,0.5,0,1
1,0.339623272,0.1,24,0.052631579,0.5,1,1
1,0.339623272,0.166666667,12,0.052631579,0.5,0,1
1,0.274907578,0.111111111,21,0.026315789,0.5,0,1
1,0.274907578,0.2,9,0.026315789,0.5,0,1
1,0.274907578,0.111111111,21,0.026315789,0.5,0,1
1,0.274907578,0.2,9,0.026315789,0.5,0,1
1,0.274907578,0.142857143,15,0.026315789,0.5,0,1
1,0.274907578,0.142857143,15,0.026315789,0.5,0,1
1,0.274907578,0.166666667,12,0.026315789,0.5,0,1
1,0.274907578,0.142857143,15,0.026315789,0.5,0,1
1,0.339623272,0.2,9,0.052631579,0.5,0,1
1,0.274907578,0.090909091,27,0.026315789,0.5,1,1
1,0.274907578,0.2,9,0.026315789,0.5,0,1
1,0.339623272,0.166666667,12,0.052631579,0.5,0,1
1,0.558110627,0.166666667,12,0.166666667,0.5,0,1
4,1.418060555,0.047058824,1798,0.245075758,0.5,0,1
1,0.369269373,0.017241379,868,0.066666667,0.5,0,1
1,0.369269373,0.025641026,279,0.066666667,0.5,0,1
1,0.271085031,0.019607843,651,0.025,0.5,0,1
1,0.271085031,0.028571429,155,0.025,0.5,0,1
1,0.271085031,0.022222222,465,0.025,0.5,0,1
1,0.271085031,0.03030303,93,0.025,0.5,0,1
1,0.306927676,0.026315789,248,0.038461538,0.5,0,1
1,0.306927676,0.028571429,155,0.038461538,0.5,0,1
1,0.306927676,0.028571429,155,0.038461538,0.5,0,1
1,0.271085031,0.029411765,124,0.025,0.5,0,1
1,0.271085031,0.03125,62,0.025,0.5,0,1
1,0.271085031,0.028571429,155,0.025,0.5,0,1
1,0.271085031,0.020833333,558,0.025,0.5,0,1
1,0.369269373,0.02173913,496,0.066666667,0.5,0,1
2,0.673514635,0.060606061,124,0.108333333,0.5,0,1
1,0.271085031,0.028571429,155,0.025,0.5,0,1
1,0.271085031,0.025,310,0.025,0.5,0,1
3,0.980442311,0.083333333,248,0.146794872,0.5,0,1
1,0.306927676,0.025,310,0.038461538,0.5,0,1
1,0.306927676,0.029411765,124,0.038461538,0.5,0,1
3,1.179079681,0.085714286,217,0.24048174,0.5,0,1
4,1.418060555,0.117647059,217,0.245075758,0.5,0,1
4,1.418060555,0.117647059,217,0.245075758,0.5,0,1
1,0.271085031,0.020408163,589,0.025,0.5,0,1
1,0.306927676,0.029411765,124,0.038461538,0.5,0,1
2,0.740547845,0.057142857,186,0.136363636,0.5,6,1
2,0.673514635,0.060606061,124,0.108333333,0.5,0,1
1,0.271085031,0.028571429,155,0.025,0.5,0,1
1,0.271085031,0.028571429,155,0.025,0.5,0,1
2,0.613855353,0.048780488,372,0.076923077,0.5,0,1
2,0.723960068,0.055555556,217,0.129370629,0.5,0,1
1,0.306927676,0.029411765,124,0.038461538,0.5,0,1
2,0.740547845,0.054054054,248,0.136363636,0.5,6,1
3,1.179079681,0.090909091,155,0.24048174,0.5,0,1
1,0.306927676,0.03030303,93,0.038461538,0.5,0,1
3,1.179079681,0.090909091,155,0.24048174,0.5,0,1
2,0.85016772,0.060606061,124,0.191666667,0.5,0,1
2,0.85016772,0.060606061,124,0.191666667,0.5,0,1
4,1.418060555,0.117647059,217,0.245075758,0.5,0,1
2,0.740547845,0.055555556,217,0.136363636,0.5,3,1
2,0.740547845,0.036363636,806,0.136363636,0.5,6,1
2,0.740547845,0.057142857,186,0.136363636,0.5,0,1
1,0.271085031,0.025641026,279,0.025,0.5,0,1
1,0.271085031,0.03125,62,0.025,0.5,0,1
2,0.85016772,0.060606061,124,0.191666667,0.5,0,1
1,0.434294482,0.024390244,341,0.1,0.5,0,1
1,0.306927676,0.029411765,124,0.038461538,0.5,0,1
1,0.434294482,0.029411765,124,0.1,0.5,0,1
1,0.271085031,0.027777778,186,0.025,0.5,0,1
1,0.369269373,0.026315789,248,0.066666667,0.5,0,1
1,0.434294482,0.029411765,124,0.1,0.5,0,1
1,0.369269373,0.029411765,124,0.066666667,0.5,0,1
1,0.369269373,0.029411765,124,0.066666667,0.5,0,1
3,1.285621355,0.081081081,279,0.290909091,0.5,0,1
1,0.271085031,0.027777778,186,0.025,0.5,0,1
1,0.271085031,0.03030303,93,0.025,0.5,0,1
1,0.306927676,0.022222222,465,0.038461538,0.5,0,1
2,0.851326873,0.058823529,155,0.190909091,0.5,2,1
2,0.851326873,0.058823529,155,0.190909091,0.5,0,1
1,0.306927676,0.025,310,0.038461538,0.5,0,1
1,0.306927676,0.027027027,217,0.038461538,0.5,0,1
2,0.851326873,0.058823529,155,0.190909091,0.5,0,1
1,0.306927676,0.028571429,155,0.038461538,0.5,0,1
1,0.306927676,0.028571429,155,0.038461538,0.5,0,1
1,0.417032391,0.032258065,31,0.090909091,0.5,0,1
1,0.306927676,0.027027027,217,0.038461538,0.5,4,1
1,0.417032391,0.03125,62,0.090909091,0.5,0,1
1,0.306927676,0.027027027,217,0.038461538,0.5,4,1
1,0.369269373,0.03125,62,0.066666667,0.5,0,1
1,0.369269373,0.03030303,93,0.066666667,0.5,0,1
1,0.306927676,0.027027027,217,0.038461538,0.5,4,1
1,0.271085031,0.027027027,217,0.025,0.5,0,1
1,0.306927676,0.027027027,217,0.038461538,0.5,0,1
1,0.306927676,0.027027027,217,0.038461538,0.5,4,1
1,0.306927676,0.027027027,217,0.038461538,0.5,0,1
1,0.369269373,0.03125,62,0.066666667,0.5,0,1
1,0.369269373,0.03030303,93,0.066666667,0.5,0,1
1,0.369269373,0.03030303,93,0.066666667,0.5,0,1
1,0.480898347,0.125,20,0.125,0.5,0,1
1,0.480898347,0.083333333,40,0.125,0.5,0,1
1,0.333808201,0.166666667,10,0.05,0.5,0,1
1,0.333808201,0.111111111,25,0.05,0.5,0,1
1,0.480898347,0.0625,60,0.125,0.5,0,1
1,0.333808201,0.076923077,45,0.05,0.5,0,1
1,0.333808201,0.058823529,65,0.05,0.5,0,1
1,0.333808201,0.1,30,0.05,0.5,0,1
1,0.333808201,0.1,30,0.05,0.5,0,1
1,0.333808201,0.1,30,0.05,0.5,0,1
1,0.333808201,0.0625,60,0.05,0.5,0,1
1,0.333808201,0.076923077,45,0.05,0.5,0,1
1,0.333808201,0.111111111,25,0.05,0.5,0,1
1,0.333808201,0.125,20,0.05,0.5,0,1
1,0.333808201,0.166666667,10,0.05,0.5,0,1
1,0.333808201,0.125,20,0.05,0.5,0,1
1,0.333808201,0.125,20,0.05,0.5,0,1
1,0.333808201,0.125,20,0.05,0.5,0,1
3,1.776503242,0.6,15,0.55,0.5,0,1
1,0.480898347,0.125,20,0.125,0.5,0,1
1,0.333808201,0.166666667,10,0.05,0.5,0,1
1,0.369269373,0.033333333,198,0.066666667,0.5,0,1
1,0.306927676,0.03030303,264,0.038461538,0.5,4,1
2,0.598134353,0.033333333,880,0.070719603,0.5,0,1
2,0.598134353,0.0625,264,0.070719603,0.5,0,1
1,0.306927676,0.034482759,176,0.038461538,0.5,0,1
1,0.306927676,0.038461538,110,0.038461538,0.5,0,1
1,0.306927676,0.038461538,110,0.038461538,0.5,0,1
1,0.306927676,0.034482759,176,0.038461538,0.5,0,1
1,0.306927676,0.032258065,220,0.038461538,0.5,0,1
1,0.306927676,0.04,88,0.038461538,0.5,0,1
2,0.598134353,0.055555556,352,0.070719603,0.5,0,1
1,0.306927676,0.032258065,220,0.038461538,0.5,2,1
3,1.179079681,0.115384615,154,0.24048174,0.5,0,1
1,0.306927676,0.04,88,0.038461538,0.5,0,1
2,0.598134353,0.064516129,242,0.070719603,0.5,0,1
2,0.613855353,0.0625,264,0.076923077,0.5,0,1
2,0.723960068,0.074074074,154,0.129370629,0.5,0,1
1,0.306927676,0.04,88,0.038461538,0.5,0,1
3,1.179079681,0.125,110,0.24048174,0.5,0,1
1,0.306927676,0.041666667,66,0.038461538,0.5,0,1
3,1.179079681,0.125,110,0.24048174,0.5,0,1
2,0.85016772,0.083333333,88,0.191666667,0.5,0,1
2,0.85016772,0.083333333,88,0.191666667,0.5,0,1
2,0.598134353,0.057142857,330,0.070719603,0.5,0,1
2,0.85016772,0.083333333,88,0.191666667,0.5,0,1
1,0.434294482,0.03125,242,0.1,0.5,0,1
2,0.598134353,0.08,110,0.070719603,0.5,6,1
1,0.306927676,0.04,88,0.038461538,0.5,0,1
1,0.434294482,0.04,88,0.1,0.5,0,1
2,0.787826023,0.086956522,66,0.163461538,0.5,3,1
1,0.306927676,0.028571429,308,0.038461538,0.5,4,1
2,0.787826023,0.086956522,66,0.163461538,0.5,3,1
2,0.598134353,0.08,110,0.070719603,0.5,0,1
1,0.369269373,0.034482759,176,0.066666667,0.5,0,1
1,0.434294482,0.04,88,0.1,0.5,0,1
3,1.285621355,0.107142857,198,0.290909091,0.5,0,1
1,0.306927676,0.027777778,330,0.038461538,0.5,0,1
2,0.598134353,0.066666667,220,0.070719603,0.5,0,1
2,0.598134353,0.068965517,198,0.070719603,0.5,0,1
2,0.598134353,0.068965517,198,0.070719603,0.5,0,1
2,0.598134353,0.068965517,198,0.070719603,0.5,0,1
2,0.598134353,0.068965517,198,0.070719603,0.5,0,1
2,0.598134353,0.08,110,0.070719603,0.5,6,1
1,0.306927676,0.03030303,264,0.038461538,0.5,4,1
1,0.306927676,0.038461538,110,0.038461538,0.5,0,1
1,0.306927676,0.038461538,110,0.038461538,0.5,0,1
1,0.306927676,0.038461538,110,0.038461538,0.5,0,1
2,0.820826019,0.064516129,242,0.181318681,0.5,5,1
1,0.306927676,0.038461538,110,0.038461538,0.5,0,1
1,0.306927676,0.041666667,66,0.038461538,0.5,2,1
1,0.306927676,0.038461538,110,0.038461538,0.5,0,1
2,0.851326873,0.08,110,0.190909091,0.5,2,1
2,0.851326873,0.08,110,0.190909091,0.5,0,1
1,0.306927676,0.032258065,220,0.038461538,0.5,0,1
1,0.306927676,0.035714286,154,0.038461538,0.5,0,1
2,0.851326873,0.08,110,0.190909091,0.5,0,1
1,0.306927676,0.038461538,110,0.038461538,0.5,0,1
1,0.306927676,0.038461538,110,0.038461538,0.5,0,1
1,0.417032391,0.045454545,22,0.090909091,0.5,0,1
1,0.306927676,0.035714286,154,0.038461538,0.5,4,1
1,0.417032391,0.043478261,44,0.090909091,0.5,0,1
1,0.306927676,0.035714286,154,0.038461538,0.5,4,1
1,0.306927676,0.032258065,220,0.038461538,0.5,4,1
1,0.306927676,0.032258065,220,0.038461538,0.5,4,1
1,0.369269373,0.043478261,44,0.066666667,0.5,0,1
1,0.369269373,0.041666667,66,0.066666667,0.5,0,1
1,0.306927676,0.035714286,154,0.038461538,0.5,4,1
1,0.306927676,0.032258065,220,0.038461538,0.5,4,1
1,0.306927676,0.035714286,154,0.038461538,0.5,0,1
1,0.306927676,0.035714286,154,0.038461538,0.5,4,1
1,0.306927676,0.035714286,154,0.038461538,0.5,0,1
1,0.306927676,0.032258065,220,0.038461538,0.5,4,1
1,0.306927676,0.03030303,264,0.038461538,0.5,0,1
1,0.306927676,0.038461538,110,0.038461538,0.5,4,1
1,0.306927676,0.041666667,66,0.038461538,0.5,4,1
1,0.369269373,0.043478261,44,0.066666667,0.5,0,1
1,0.369269373,0.041666667,66,0.066666667,0.5,0,1
1,0.369269373,0.041666667,66,0.066666667,0.5,0,1
1,0.318928989,0.25,6,0.043478261,0.5,2,1
1,0.318928989,0.125,18,0.043478261,0.5,4,1
2,0.671885113,0.5,9,0.10230179,0.5,6,1
2,0.671885113,0.333333333,15,0.10230179,0.5,6,1
2,0.671885113,0.333333333,15,0.10230179,0.5,6,1
2,0.671885113,0.333333333,15,0.10230179,0.5,3,1
2,0.671885113,0.333333333,15,0.10230179,0.5,3,1
2,0.671885113,0.333333333,15,0.10230179,0.5,3,1
1,0.318928989,0.111111111,21,0.043478261,0.5,4,1
2,0.671885113,0.285714286,18,0.10230179,0.5,6,1
2,0.671885113,0.285714286,18,0.10230179,0.5,6,1
2,0.671885113,0.285714286,18,0.10230179,0.5,6,1
1,0.318928989,0.142857143,15,0.043478261,0.5,2,1
1,0.318928989,0.111111111,21,0.043478261,0.5,2,1
1,0.318928989,0.111111111,21,0.043478261,0.5,2,1
1,0.345976256,0.03030303,289,0.055555556,0.5,2,1
1,0.345976256,0.055555556,34,0.055555556,0.5,4,1
1,0.345976256,0.058823529,17,0.055555556,0.5,4,1
2,0.967311191,0.111111111,51,0.255555556,0.5,2,1
2,0.967311191,0.111111111,51,0.255555556,0.5,2,1
2,0.904086883,0.083333333,153,0.222222222,0.5,3,1
2,0.904086883,0.111111111,51,0.222222222,0.5,0,1
2,0.904086883,0.111111111,51,0.222222222,0.5,3,1
2,0.904086883,0.111111111,51,0.222222222,0.5,3,1
1,0.246278546,0.1,28,0.017241379,0.5,0,1
1,0.246278546,0.058823529,77,0.017241379,0.5,0,1
1,0.246278546,0.071428571,56,0.017241379,0.5,0,1
1,0.246278546,0.071428571,56,0.017241379,0.5,2,1
1,0.246278546,0.071428571,56,0.017241379,0.5,2,1
1,0.246278546,0.05,98,0.017241379,0.5,0,1
1,0.246278546,0.05,98,0.017241379,0.5,0,1
1,0.285999668,0.0625,70,0.03030303,0.5,0,1
1,0.285999668,0.055555556,84,0.03030303,0.5,0,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.246278546,0.02173913,280,0.017241379,0.5,2,1
1,0.246278546,0.1,28,0.017241379,0.5,2,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.246278546,0.058823529,77,0.017241379,0.5,2,1
1,0.246278546,0.0625,70,0.017241379,0.5,0,1
1,0.246278546,0.03125,182,0.017241379,0.5,0,1
2,0.64870815,0.166666667,49,0.100574713,0.5,0,1
1,0.246278546,0.1,28,0.017241379,0.5,2,1
2,1.007347188,0.285714286,14,0.28030303,0.5,0,1
1,0.246278546,0.083333333,42,0.017241379,0.5,0,1
1,0.246278546,0.083333333,42,0.017241379,0.5,0,1
1,0.285999668,0.071428571,56,0.03030303,0.5,0,1
2,0.64870815,0.095238095,112,0.100574713,0.5,0,1
1,0.246278546,0.045454545,112,0.017241379,0.5,3,1
1,0.246278546,0.076923077,49,0.017241379,0.5,0,1
1,0.246278546,0.076923077,49,0.017241379,0.5,2,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.246278546,0.1,28,0.017241379,0.5,0,1
1,0.246278546,0.076923077,49,0.017241379,0.5,0,1
1,0.246278546,0.076923077,49,0.017241379,0.5,2,1
1,0.246278546,0.058823529,77,0.017241379,0.5,2,1
1,0.285999668,0.142857143,7,0.03030303,0.5,0,1
2,0.64870815,0.166666667,49,0.100574713,0.5,0,1
1,0.285999668,0.083333333,42,0.03030303,0.5,0,1
1,0.246278546,0.071428571,56,0.017241379,0.5,2,1
1,0.246278546,0.083333333,42,0.017241379,0.5,0,1
1,0.246278546,0.083333333,42,0.017241379,0.5,0,1
1,0.246278546,0.076923077,49,0.017241379,0.5,0,1
1,0.285999668,0.071428571,56,0.03030303,0.5,0,1
1,0.246278546,0.047619048,105,0.017241379,0.5,0,1
2,0.64870815,0.1,105,0.100574713,0.5,0,1
1,0.246278546,0.058823529,77,0.017241379,0.5,0,1
1,0.246278546,0.111111111,21,0.017241379,0.5,0,1
1,0.246278546,0.071428571,56,0.017241379,0.5,0,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.285999668,0.111111111,21,0.03030303,0.5,0,1
1,0.246278546,0.1,28,0.017241379,0.5,2,1
1,0.285999668,0.111111111,21,0.03030303,0.5,0,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.246278546,0.045454545,112,0.017241379,0.5,0,1
1,0.246278546,0.1,28,0.017241379,0.5,0,1
1,0.285999668,0.066666667,63,0.03030303,0.5,0,1
1,0.285999668,0.111111111,21,0.03030303,0.5,0,1
1,0.285999668,0.142857143,7,0.03030303,0.5,0,1
1,0.285999668,0.111111111,21,0.03030303,0.5,0,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.285999668,0.090909091,35,0.03030303,0.5,0,1
1,0.285999668,0.1,28,0.03030303,0.5,0,1
1,0.285999668,0.1,28,0.03030303,0.5,0,1
1,0.402429604,0.125,14,0.083333333,0.5,0,1
1,0.285999668,0.111111111,21,0.03030303,0.5,1,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.285999668,0.111111111,21,0.03030303,0.5,0,1
1,0.246278546,0.111111111,21,0.017241379,0.5,2,1
1,0.246278546,0.083333333,42,0.017241379,0.5,0,1
1,0.246278546,0.058823529,77,0.017241379,0.5,0,1
1,0.246278546,0.083333333,42,0.017241379,0.5,0,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.285999668,0.125,14,0.03030303,0.5,0,1
1,0.285999668,0.111111111,21,0.03030303,0.5,0,1
1,0.285999668,0.111111111,21,0.03030303,0.5,0,1
1,0.246278546,0.083333333,42,0.017241379,0.5,2,1
1,0.246278546,0.066666667,63,0.017241379,0.5,3,1
1,0.246278546,0.083333333,42,0.017241379,0.5,0,1
1,0.246278546,0.058823529,77,0.017241379,0.5,0,1
1,0.246278546,0.111111111,21,0.017241379,0.5,0,1
1,0.246278546,0.058823529,77,0.017241379,0.5,0,1
1,0.246278546,0.058823529,77,0.017241379,0.5,0,1
1,0.621334935,0.25,6,0.2,0.5,2,1
1,0.621334935,0.05,54,0.2,0.5,2,1
1,0.621334935,0.25,6,0.2,0.5,2,1
1,0.621334935,0.25,6,0.2,0.5,2,1
1,0.402429604,0.0625,70,0.083333333,0.5,0,1
1,0.402429604,0.0625,70,0.083333333,0.5,2,1
1,0.402429604,0.0625,70,0.083333333,0.5,2,1
1,0.402429604,0.0625,70,0.083333333,0.5,2,1
1,0.402429604,0.0625,70,0.083333333,0.5,2,1
1,0.402429604,0.0625,70,0.083333333,0.5,2,1
1,0.402429604,0.0625,70,0.083333333,0.5,2,1
1,0.455119613,0.04,160,0.111111111,0.5,0,1
1,0.455119613,0.041666667,150,0.111111111,0.5,0,1
1,0.455119613,0.076923077,40,0.111111111,0.5,0,1
1,0.455119613,0.076923077,40,0.111111111,0.5,0,1
1,0.417032391,0.043478261,23,0.090909091,0.5,1,1
1,0.417032391,0.166666667,6,0.090909091,0.5,0,1
1,0.417032391,0.166666667,6,0.090909091,0.5,0,1
1,0.417032391,0.333333333,3,0.090909091,0.5,0,1
1,0.417032391,0.25,4,0.090909091,0.5,0,1
1,0.417032391,0.25,4,0.090909091,0.5,0,1
1,0.417032391,0.25,4,0.090909091,0.5,0,1
1,0.417032391,0.25,4,0.090909091,0.5,0,1
1,0.417032391,0.333333333,3,0.090909091,0.5,0,1
1,0.402429604,1,1,0.083333333,0.5,0,1
1,0.402429604,0.111111111,9,0.083333333,0.5,1,1
1,0.402429604,0.090909091,11,0.083333333,0.5,0,1
1,0.402429604,0.2,5,0.083333333,0.5,1,1
1,0.402429604,1,1,0.083333333,0.5,0,1
1,0.402429604,0.5,2,0.083333333,0.5,0,1
1,0.402429604,0.5,2,0.083333333,0.5,0,1
1,0.402429604,1,1,0.083333333,0.5,1,1
1,0.402429604,0.25,4,0.083333333,0.5,0,1
